215, 231
216, 269
217, 211
218, 248
219, 225
220, 206
221, 213
222, 214
223, 208
224, 213
225, 193
226, 208
227, 198
228, 227
229, 210
230, 226
231, 206
232, 168
233, 183
234, 162
235, 198
236, 187
237, 165
238, 195
239, 185
240, 148
241, 193
242, 166
243, 169
244, 176
245, 187
246, 171
247, 148
248, 169
249, 182
250, 165
251, 149
252, 195
253, 211
254, 165
255, 162
256, 172
257, 186
258, 177
259, 149
260, 179
261, 177
262, 179
263, 184
264, 185
265, 172
266, 161
267, 161
268, 157
269, 175
270, 156
271, 151
272, 173
273, 213
274, 182
275, 172
276, 154
277, 176
278, 171
279, 191
280, 181
281, 217
282, 179
283, 169
284, 174
285, 146
286, 161
287, 176
288, 161
289, 164
290, 170
291, 144
292, 172
293, 178
294, 161
295, 165
296, 191
297, 167
298, 160
299, 175
300, 173
301, 179
302, 163
303, 176
304, 161
305, 157
306, 157
307, 180
308, 149
309, 182
310, 162
311, 177
312, 166
313, 181
314, 175
315, 170
316, 170
317, 159
318, 164
319, 157
320, 175
321, 170
322, 181
323, 172
324, 220
325, 185
326, 211
327, 225
328, 194
329, 207
330, 204
331, 220
332, 227
333, 221
334, 195
335, 208
336, 202
337, 229
338, 226
339, 209
340, 197
341, 197
342, 205
343, 194
344, 201
345, 177
346, 186
347, 190
348, 190
349, 192
350, 194
351, 206
352, 204
353, 214
354, 213
355, 247
356, 275
357, 294
358, 338
359, 320
360, 395
361, 439
362, 518
363, 521
364, 602
365, 740
366, 648
367, 809
368, 819
369, 805
370, 872
371, 889
372, 834
373, 788
374, 789
375, 691
376, 664
377, 562
378, 481
379, 477
380, 417
381, 365
382, 316
383, 280
384, 264
385, 221
386, 201
387, 186
388, 152
389, 149
390, 153
391, 166
392, 140
393, 174
394, 165
395, 163
396, 177
397, 182
398, 188
399, 181
400, 196
401, 230
402, 229
403, 202
404, 217
405, 210
406, 204
407, 187
408, 199
409, 181
410, 153
411, 164
412, 149
413, 142
414, 167
415, 130
416, 146
417, 138
418, 96
419, 122
420, 121
421, 115
422, 120
423, 119
424, 117
425, 97
426, 120
427, 99
428, 110
429, 116
430, 124
431, 88
432, 126
433, 113
434, 107
435, 108
436, 100
437, 120
438, 98
439, 113
440, 119
441, 123
442, 103
443, 130
444, 98
445, 90
446, 98
447, 95
448, 91
449, 106
450, 110
451, 105
452, 113
453, 108
454, 116
455, 92
456, 113
457, 111
458, 115
459, 106
460, 113
461, 112
462, 125
463, 75
464, 107
465, 92
466, 102
467, 109
468, 126
469, 94
470, 103
471, 111
472, 94
473, 86
474, 103
475, 104
476, 94
477, 108
478, 107
479, 114
480, 83
481, 102
482, 99
483, 92
484, 95
485, 89
486, 102
487, 87
488, 81
489, 91
490, 102
491, 93
492, 106
493, 83
494, 91
495, 77
496, 79
497, 94
498, 97
499, 79
500, 89
501, 88
502, 84
503, 102
504, 87
505, 96
506, 100
507, 91
508, 93
509, 84
510, 84
511, 86
512, 89
513, 95
514, 91
515, 82
516, 101
517, 102
518, 109
519, 77
520, 84
521, 76
522, 86
523, 83
524, 83
525, 88
526, 82
527, 84
528, 80
529, 111
530, 78
531, 93
532, 80
533, 82
534, 78
535, 82
536, 87
537, 83
538, 84
539, 84
540, 67
541, 84
542, 100
543, 80
544, 92
545, 92
546, 87
547, 94
548, 94
549, 81
550, 69
551, 86
552, 81
553, 82
554, 85
555, 51
556, 82
557, 82
558, 72
559, 73
560, 71
561, 77
562, 84
563, 77
564, 81
565, 73
566, 93
567, 92
568, 82
569, 67
570, 81
571, 82
572, 70
573, 92
574, 94
575, 61
576, 74
577, 67
578, 86
579, 61
580, 90
581, 74
582, 92
583, 68
584, 67
585, 70
586, 68
587, 88
588, 78
589, 78
590, 85
591, 82
592, 88
593, 88
594, 78
595, 82
596, 55
597, 69
598, 62
599, 68
600, 58
601, 74
602, 57
603, 90
604, 81
605, 77
606, 54
607, 68
608, 67
609, 59
610, 68
611, 67
612, 62
613, 82
614, 69
615, 73
616, 59
617, 84
618, 64
619, 65
620, 57
621, 77
622, 69
623, 73
624, 89
625, 64
626, 71
627, 69
628, 73
629, 95
630, 88
631, 88
632, 115
633, 96
634, 96
635, 107
636, 99
637, 116
638, 113
639, 114
640, 114
641, 124
642, 124
643, 123
644, 110
645, 102
646, 102
647, 110
648, 106
649, 106
650, 96
651, 89
652, 91
653, 86
654, 80
655, 73
656, 66
657, 51
658, 65
659, 73
660, 69
661, 61
662, 59
663, 57
664, 52
665, 57
666, 59
667, 64
668, 66
669, 78
670, 54
671, 52
672, 56
673, 54
674, 60
675, 62
676, 65
677, 65
678, 54
679, 65
680, 53
681, 64
682, 63
683, 56
684, 45
685, 37
686, 51
687, 72
688, 64
689, 64
690, 54
691, 40
692, 61
693, 39
694, 61
695, 64
696, 52
697, 57
698, 59
699, 69
700, 64
701, 51
702, 64
703, 53
704, 70
705, 52
706, 66
707, 71
708, 48
709, 56
710, 65
711, 60
712, 59
713, 70
714, 42
715, 56
716, 69
717, 58
718, 69
719, 47
720, 69
721, 51
722, 55
723, 48
724, 43
725, 47
726, 68
727, 70
728, 48
729, 65
730, 54
731, 40
732, 42
733, 48
734, 57
735, 51
736, 49
737, 61
738, 55
739, 46
740, 54
741, 38
742, 57
743, 58
744, 46
745, 53
746, 54
747, 52
748, 44
749, 42
750, 56
751, 45
752, 50
753, 58
754, 55
755, 47
756, 58
757, 55
758, 72
759, 46
760, 45
761, 26
762, 46
763, 48
764, 56
765, 35
766, 52
767, 46
768, 51
769, 64
770, 57
771, 38
772, 58
773, 31
774, 46
775, 47
776, 31
777, 45
778, 60
779, 42
780, 48
781, 42
782, 43
783, 46
784, 50
785, 40
786, 38
787, 42
788, 39
789, 50
790, 58
791, 52
792, 35
793, 56
794, 47
795, 42
796, 52
797, 34
798, 47
799, 47
800, 41
801, 44
802, 42
803, 41
804, 32
805, 41
806, 48
807, 38
808, 40
809, 48
810, 44
811, 42
812, 44
813, 47
814, 41
815, 48
816, 38
817, 54
818, 36
819, 32
820, 50
821, 43
822, 50
823, 36
824, 50
825, 37
826, 47
827, 38
828, 40
829, 44
830, 47
831, 36
832, 25
833, 30
834, 56
835, 42
836, 46
837, 41
838, 38
839, 44
840, 28
841, 27
842, 38
843, 32
844, 43
845, 38
846, 44
847, 35
848, 38
849, 43
850, 32
851, 34
852, 45
853, 42
854, 34
855, 37
856, 39
857, 28
858, 46
859, 35
860, 34
861, 35
862, 33
863, 29
864, 30
865, 32
866, 28
867, 37
868, 34
869, 54
870, 32
871, 45
872, 40
873, 43
874, 30
875, 33
876, 48
877, 44
878, 37
879, 52
880, 41
881, 38
882, 49
883, 48
884, 33
885, 53
886, 52
887, 55
888, 28
889, 52
890, 37
891, 39
892, 48
893, 45
894, 40
895, 43
896, 44
897, 40
898, 33
899, 34
900, 41
901, 30
902, 37
903, 39
904, 39
905, 38
906, 32
907, 43
908, 47
909, 29
910, 34
911, 34
912, 33
913, 46
914, 43
915, 33
916, 40
917, 25
918, 46
919, 30
920, 32
921, 32
922, 32
923, 44
924, 45
925, 30
926, 30
927, 37
928, 35
929, 35
930, 32
931, 32
932, 27
933, 43
934, 46
935, 44
936, 33
937, 32
938, 29
939, 44
940, 32
941, 36
942, 48
943, 48
944, 39
945, 34
946, 34
947, 37
948, 31
949, 37
950, 41
951, 44
952, 36
953, 24
954, 34
955, 22
956, 37
957, 42
958, 35
959, 37
960, 30
961, 32
962, 40
963, 28
964, 28
965, 38
966, 32
967, 20
968, 27
969, 42
970, 29
971, 32
972, 32
973, 37
974, 29
975, 26
976, 23
977, 42
978, 34
979, 28
980, 25
981, 36
982, 32
983, 45
984, 38
985, 35
986, 37
987, 22
988, 31
989, 29
990, 38
991, 30
992, 36
993, 30
994, 37
995, 29
996, 29
997, 31
998, 36
999, 34
1000, 28
1001, 23
1002, 25
1003, 33
1004, 23
1005, 21
1006, 17
1007, 23
1008, 29
1009, 30
1010, 33
1011, 27
1012, 32
1013, 34
1014, 34
1015, 33
1016, 36
1017, 33
1018, 33
1019, 21
1020, 28
1021, 23
1022, 26
1023, 28
1024, 21
1025, 30
1026, 24
1027, 25
1028, 29
1029, 32
1030, 21
1031, 40
1032, 30
1033, 20
1034, 21
1035, 19
1036, 27
1037, 31
1038, 29
1039, 27
1040, 31
1041, 24
1042, 21
1043, 36
1044, 24
1045, 28
1046, 23
1047, 26
1048, 22
1049, 25
1050, 26
1051, 35
1052, 29
1053, 21
1054, 35
1055, 31
1056, 30
1057, 28
1058, 26
1059, 11
1060, 24
1061, 20
1062, 33
1063, 26
1064, 24
1065, 30
1066, 30
1067, 23
1068, 18
1069, 23
1070, 21
1071, 20
1072, 23
1073, 37
1074, 29
1075, 19
1076, 25
1077, 21
1078, 25
1079, 31
1080, 26
1081, 32
1082, 28
1083, 28
1084, 22
1085, 30
1086, 26
1087, 31
1088, 26
1089, 26
1090, 16
1091, 23
1092, 27
1093, 26
1094, 20
1095, 17
1096, 23
1097, 23
1098, 24
1099, 36
1100, 24
1101, 37
1102, 32
1103, 20
1104, 33
1105, 25
1106, 24
1107, 31
1108, 20
1109, 19
1110, 19
1111, 22
1112, 18
1113, 19
1114, 24
1115, 25
1116, 20
1117, 27
1118, 31
1119, 28
1120, 24
1121, 31
1122, 32
1123, 24
1124, 26
1125, 24
1126, 31
1127, 30
1128, 18
1129, 23
1130, 18
1131, 26
1132, 27
1133, 16
1134, 26
1135, 20
1136, 23
1137, 25
1138, 29
1139, 30
1140, 21
1141, 23
1142, 17
1143, 21
1144, 19
1145, 29
1146, 25
1147, 17
1148, 18
1149, 18
1150, 22
1151, 26
1152, 23
1153, 14
1154, 21
1155, 17
1156, 30
1157, 19
1158, 21
1159, 26
1160, 27
1161, 16
1162, 21
1163, 19
1164, 24
1165, 18
1166, 19
1167, 21
1168, 23
1169, 26
1170, 23
1171, 26
1172, 20
1173, 24
1174, 15
1175, 20
1176, 15
1177, 18
1178, 19
1179, 17
1180, 19
1181, 26
1182, 17
1183, 19
1184, 33
1185, 20
1186, 22
1187, 30
1188, 22
1189, 18
1190, 18
1191, 15
1192, 26
1193, 18
1194, 18
1195, 22
1196, 17
1197, 21
1198, 24
1199, 22
1200, 22
1201, 17
1202, 20
1203, 18
1204, 29
1205, 14
1206, 23
1207, 20
1208, 22
1209, 18
1210, 14
1211, 20
1212, 19
1213, 20
1214, 18
1215, 22
1216, 23
1217, 21
1218, 15
1219, 22
1220, 17
1221, 18
1222, 12
1223, 15
1224, 14
1225, 18
1226, 20
1227, 24
1228, 21
1229, 21
1230, 23
1231, 17
1232, 16
1233, 21
1234, 12
1235, 15
1236, 20
1237, 13
1238, 18
1239, 22
1240, 29
1241, 19
1242, 22
1243, 26
1244, 19
1245, 17
1246, 11
1247, 23
1248, 23
1249, 20
1250, 19
1251, 25
1252, 22
1253, 14
1254, 10
1255, 25
1256, 17
1257, 21
1258, 21
1259, 17
1260, 19
1261, 21
1262, 13
1263, 21
1264, 21
1265, 20
1266, 25
1267, 10
1268, 21
1269, 18
1270, 14
1271, 18
1272, 18
1273, 16
1274, 15
1275, 18
1276, 13
1277, 10
1278, 12
1279, 15
1280, 15
1281, 12
1282, 22
1283, 22
1284, 13
1285, 21
1286, 17
1287, 17
1288, 14
1289, 24
1290, 15
1291, 15
1292, 11
1293, 22
1294, 16
1295, 22
1296, 21
1297, 21
1298, 10
1299, 16
1300, 15
1301, 17
1302, 23
1303, 20
1304, 13
1305, 13
1306, 27
1307, 17
1308, 21
1309, 19
1310, 17
1311, 11
1312, 15
1313, 18
1314, 15
1315, 12
1316, 15
1317, 19
1318, 20
1319, 15
1320, 17
1321, 16
1322, 7
1323, 22
1324, 16
1325, 17
1326, 19
1327, 17
1328, 15
1329, 15
1330, 16
1331, 15
1332, 17
1333, 15
1334, 16
1335, 12
1336, 19
1337, 19
1338, 18
1339, 8
1340, 15
1341, 22
1342, 11
1343, 20
1344, 15
1345, 15
1346, 13
1347, 11
1348, 16
1349, 23
1350, 15
1351, 13
1352, 16
1353, 13
1354, 22
1355, 14
1356, 28
1357, 8
1358, 17
1359, 15
1360, 12
1361, 14
1362, 20
1363, 14
1364, 23
1365, 7
1366, 19
1367, 11
1368, 12
1369, 16
1370, 12
1371, 9
1372, 14
1373, 14
1374, 15
1375, 10
1376, 16
1377, 18
1378, 16
1379, 15
1380, 13
1381, 15
1382, 15
1383, 14
1384, 8
1385, 15
1386, 20
1387, 14
1388, 17
1389, 14
1390, 13
1391, 17
1392, 16
1393, 13
1394, 17
1395, 14
1396, 11
1397, 13
1398, 9
1399, 11
1400, 12
1401, 19
1402, 17
1403, 19
1404, 18
1405, 19
1406, 17
1407, 10
1408, 17
1409, 18
1410, 6
1411, 14
1412, 7
1413, 11
1414, 13
1415, 7
1416, 15
1417, 8
1418, 15
1419, 24
1420, 12
1421, 21
1422, 11
1423, 10
1424, 13
1425, 11
1426, 10
1427, 10
1428, 15
1429, 13
1430, 13
1431, 15
1432, 20
1433, 15
1434, 13
1435, 6
1436, 17
1437, 17
1438, 8
1439, 10
1440, 9
1441, 17
1442, 9
1443, 21
1444, 10
1445, 21
1446, 14
1447, 10
1448, 15
1449, 11
1450, 14
1451, 15
1452, 13
1453, 13
1454, 7
1455, 14
1456, 10
1457, 8
1458, 11
1459, 14
1460, 12
1461, 10
1462, 8
1463, 8
1464, 10
1465, 11
1466, 10
1467, 9
1468, 5
1469, 11
1470, 16
1471, 4
1472, 12
1473, 12
1474, 15
1475, 12
1476, 18
1477, 9
1478, 12
1479, 17
1480, 17
1481, 8
1482, 13
1483, 15
1484, 9
1485, 10
1486, 11
1487, 7
1488, 10
1489, 11
1490, 8
1491, 5
1492, 12
1493, 9
1494, 7
1495, 9
1496, 9
1497, 9
1498, 3
1499, 5
1500, 7
1501, 7
1502, 12
1503, 14
1504, 5
1505, 12
1506, 9
1507, 10
1508, 16
1509, 9
1510, 14
1511, 5
1512, 8
1513, 14
1514, 11
1515, 6
1516, 8
1517, 9
1518, 6
1519, 8
1520, 9
1521, 6
1522, 11
1523, 7
1524, 12
1525, 10
1526, 7
1527, 11
1528, 12
1529, 13
1530, 9
1531, 7
1532, 7
1533, 9
1534, 6
1535, 9
1536, 8
1537, 12
1538, 11
1539, 6
1540, 12
1541, 14
1542, 9
1543, 9
1544, 8
1545, 7
1546, 4
1547, 7
1548, 10
1549, 7
1550, 8
1551, 7
1552, 9
1553, 8
1554, 8
1555, 8
1556, 6
1557, 12
1558, 13
1559, 4
1560, 5
1561, 6
1562, 13
1563, 3
1564, 7
1565, 6
1566, 9
1567, 9
1568, 9
1569, 7
1570, 9
1571, 3
1572, 11
1573, 10
1574, 8
1575, 7
1576, 15
1577, 7
1578, 9
1579, 9
1580, 6
1581, 9
1582, 8
1583, 8
1584, 7
1585, 5
1586, 15
1587, 6
1588, 7
1589, 11
1590, 9
1591, 8
1592, 10
1593, 7
1594, 8
1595, 6
1596, 7
1597, 9
1598, 8
1599, 2
1600, 10
1601, 13
1602, 9
1603, 8
1604, 10
1605, 10
1606, 10
1607, 8
1608, 2
1609, 7
1610, 5
1611, 6
1612, 12
1613, 9
1614, 7
1615, 5
1616, 2
1617, 9
1618, 6
1619, 10
1620, 7
1621, 5
1622, 5
1623, 10
1624, 4
1625, 10
1626, 2
1627, 4
1628, 3
1629, 6
1630, 4
1631, 12
1632, 2
1633, 9
1634, 4
1635, 8
1636, 5
1637, 8
1638, 8
1639, 6
1640, 8
1641, 10
1642, 14
1643, 6
1644, 5
1645, 5
1646, 10
1647, 4
1648, 7
1649, 3
1650, 8
1651, 6
1652, 6
1653, 6
1654, 5
1655, 3
1656, 5
1657, 7
1658, 4
1659, 4
1660, 6
1661, 5
1662, 5
1663, 4
1664, 8
1665, 8
1666, 8
1667, 7
1668, 10
1669, 6
1670, 4
1671, 9
1672, 9
1673, 6
1674, 5
1675, 4
1676, 7
1677, 9
1678, 10
1679, 9
1680, 9
1681, 8
1682, 5
1683, 9
1684, 5
1685, 4
1686, 5
1687, 5
1688, 4
1689, 3
1690, 4
1691, 5
1692, 7
1693, 1
1694, 9
1695, 3
1696, 7
1697, 6
1698, 7
1699, 5
1700, 4
1701, 5
1702, 3
1703, 7
1704, 4
1705, 6
1706, 5
1707, 3
1708, 10
1709, 5
1710, 3
1711, 5
1712, 7
1713, 2
1714, 2
1715, 4
1716, 5
1717, 2
1718, 5
1719, 8
1720, 7
1721, 6
1722, 7
1723, 3
1724, 11
1725, 10
1726, 9
1727, 7
1728, 3
1729, 2
1730, 3
1731, 4
1732, 2
1733, 3
1734, 3
1735, 3
1736, 4
1737, 5
1738, 1
1739, 2
1740, 7
1741, 8
1742, 5
1743, 4
1744, 3
1745, 7
1746, 4
1747, 7
1748, 7
1749, 6
1750, 2
1751, 6
1752, 4
1753, 5
1754, 3
1755, 6
1756, 4
1757, 1
1758, 4
1759, 5
1760, 4
1761, 3
1762, 6
1763, 2
1764, 5
1765, 4
1766, 2
1767, 5
1768, 4
1769, 6
1770, 7
1771, 3
1772, 4
1773, 1
1774, 4
1775, 1
1776, 1
1777, 0
1778, 2
1779, 8
1780, 10
1781, 1
1782, 3
1783, 4
1784, 8
1785, 3
1786, 3
1787, 2
1788, 2
1789, 3
1790, 3
1791, 5
1792, 0
1793, 4
1794, 5
1795, 8
1796, 2
1797, 4
1798, 3
1799, 3
1800, 2
1801, 5
1802, 6
1803, 6
1804, 3
1805, 0
1806, 4
1807, 1
1808, 1
1809, 2
1810, 3
1811, 2
1812, 1
1813, 3
1814, 1
1815, 4
1816, 6
1817, 0
1818, 4
1819, 2
1820, 2
1821, 1
1822, 3
1823, 0
1824, 2
1825, 1
1826, 2
1827, 4
1828, 1
1829, 4
1830, 4
1831, 3
1832, 3
1833, 1
1834, 5
1835, 4
1836, 1
1837, 3
1838, 1
1839, 4
1840, 3
1841, 2
1842, 3
1843, 1
1844, 2
1845, 2
1846, 5
1847, 1
1848, 1
1849, 2
1850, 4
1851, 2
1852, 2
1853, 1
1854, 3
1855, 2
1856, 2
1857, 1
1858, 1
1859, 3
1860, 3
1861, 4
1862, 3
1863, 2
1864, 2
1865, 1
1866, 2
1867, 2
1868, 0
1869, 1
1870, 2
1871, 0
1872, 1
1873, 4
1874, 6
1875, 5
1876, 2
1877, 1
1878, 2
1879, 3
1880, 2
1881, 0
1882, 3
1883, 3
1884, 0
1885, 6
1886, 1
1887, 1
1888, 1
1889, 0
1890, 2
1891, 3
1892, 1
1893, 3
1894, 2
1895, 0
1896, 3
1897, 1
1898, 4
1899, 2
1900, 1
1901, 4
1902, 3
1903, 3
1904, 3
1905, 1
1906, 1
1907, 0
1908, 1
1909, 0
1910, 5
1911, 1
1912, 1
1913, 1
1914, 5
1915, 1
1916, 1
1917, 1
1918, 0
1919, 0
1920, 1
1921, 1
1922, 1
1923, 1
1924, 2
1925, 2
1926, 2
1927, 1
1928, 2
1929, 3
1930, 1
1931, 1
1932, 0
1933, 0
1934, 0
1935, 0
1936, 2
1937, 0
1938, 0
1939, 0
1940, 0
1941, 1
1942, 1
1943, 0
1944, 0
1945, 0
1946, 1
1947, 2
1948, 1
1949, 2
1950, 0
1951, 1
1952, 0
1953, 0
1954, 0
1955, 1
1956, 2
1957, 1
1958, 0
1959, 1
1960, 2
1961, 0
1962, 0
1963, 2
1964, 2
1965, 1
1966, 1
1967, 0
1968, 1
1969, 1
1970, 0
1971, 0
1972, 0
1973, 1
1974, 0
1975, 0
1976, 0
1977, 0
1978, 0
1979, 0
1980, 0
1981, 0
1982, 0
1983, 1
1984, 0
1985, 0
1986, 1
1987, 0
1988, 1
1989, 0
1990, 0
1991, 0
1992, 1
1993, 0
1994, 2
1995, 0
1996, 1
1997, 0
1998, 0
1999, 0
2000, 1
2001, 0
2002, 0
2003, 0
2004, 0
2005, 0
2006, 0
2007, 0
2008, 0
2009, 0
2010, 0
2011, 0
2012, 0
2013, 0
2014, 0
2015, 0
2016, 0
2017, 0
2018, 0
2019, 0
2020, 0
2021, 0
2022, 0
2023, 0
2024, 1
2025, 0
2026, 0
2027, 0
2028, 0
2029, 0
2030, 0
2031, 0
2032, 0
2033, 0
2034, 0
2035, 0
2036, 0
2037, 0
2038, 0
2039, 0
2040, 0
2041, 0
2042, 0
2043, 0
2044, 1
2045, 0
2046, 0
2047, 0
2048, 0
2049, 0
2050, 0
2051, 0
2052, 0
2053, 0
2054, 0
2055, 0
2056, 0
2057, 0
2058, 0
2059, 0
2060, 0
2061, 0
2062, 0
2063, 0
2064, 0
2065, 0
2066, 0
2067, 0
2068, 0
2069, 0
2070, 0
2071, 0
2072, 0
2073, 0
2074, 0
2075, 0
2076, 0
2077, 0
2078, 0
2079, 0
2080, 0
2081, 0
2082, 0
2083, 0
2084, 0
2085, 0
2086, 1
2087, 0
2088, 0
2089, 0
2090, 0
2091, 0
2092, 0
2093, 0
2094, 0
2095, 0
2096, 0
2097, 0
2098, 0
2099, 0
2100, 0
2101, 0
2102, 0
2103, 0
2104, 0
2105, 0
2106, 0
2107, 0
2108, 0
2109, 0
2110, 0
2111, 0
2112, 0
2113, 1
2114, 0
2115, 0
2116, 0
2117, 0
2118, 0
2119, 1
2120, 0
2121, 0
2122, 0
2123, 0
2124, 0
2125, 0
2126, 0
2127, 0
2128, 0
2129, 0
2130, 0
2131, 0
2132, 0
2133, 0
2134, 1
2135, 0
2136, 0
2137, 0
2138, 0
2139, 0
2140, 0
2141, 0
2142, 0
2143, 0
2144, 0
2145, 0
2146, 0
2147, 0
2148, 0
2149, 0
2150, 0
2151, 0
2152, 0
2153, 0
2154, 0
2155, 0
2156, 0
2157, 0
2158, 0
2159, 0
2160, 0
2161, 0
2162, 0
2163, 0
2164, 0
2165, 0
2166, 0
2167, 0
2168, 0
2169, 0
2170, 0
2171, 0
2172, 0
2173, 0
2174, 0
2175, 0
2176, 0
2177, 0
2178, 0
2179, 0
2180, 0
2181, 0
2182, 0
2183, 0
2184, 0
2185, 0
2186, 0
2187, 0
2188, 0
2189, 0
2190, 0
2191, 0
2192, 0
2193, 0
2194, 0
2195, 0
2196, 0
2197, 0
2198, 0
2199, 0
2200, 0
2201, 0
2202, 0
2203, 0
2204, 0
2205, 0
2206, 0
2207, 0
2208, 0
2209, 0
2210, 0
2211, 0
2212, 0
2213, 0
2214, 0
2215, 0
2216, 0
2217, 0
2218, 0
2219, 0
2220, 0
2221, 0
2222, 0
2223, 0
2224, 0
2225, 0
2226, 0
2227, 0
2228, 0
2229, 0
2230, 0
2231, 0
2232, 0
2233, 0
2234, 0
2235, 0
2236, 0
2237, 0
2238, 0
2239, 0
2240, 0
2241, 0
2242, 0
2243, 0
2244, 0
2245, 0
2246, 0
2247, 0
2248, 0
2249, 0
2250, 0
2251, 0
2252, 0
2253, 0
2254, 0
2255, 0
2256, 0
2257, 0
2258, 0
2259, 0
2260, 0
2261, 0
2262, 0
2263, 0
2264, 0
2265, 0
2266, 0
2267, 0
2268, 0
2269, 0
2270, 0
2271, 0
2272, 0
2273, 0
2274, 0
2275, 0
2276, 0
2277, 0
2278, 0
2279, 0
2280, 0
2281, 0
2282, 0
2283, 0
2284, 0
2285, 0
2286, 0
2287, 0
2288, 0
2289, 0
2290, 0
2291, 0
2292, 0
2293, 0
2294, 0
2295, 0
2296, 0
2297, 0
2298, 0
2299, 0
2300, 0
2301, 0
2302, 0
2303, 0
2304, 0
2305, 0
2306, 0
2307, 0
2308, 0
2309, 0
2310, 0
2311, 0
2312, 0
2313, 0
2314, 0
2315, 0
2316, 0
2317, 0
2318, 0
2319, 0
2320, 0
2321, 0
2322, 0
2323, 0
2324, 0
2325, 0
2326, 0
2327, 0
2328, 0
2329, 0
2330, 0
2331, 0
2332, 0
2333, 0
2334, 0
2335, 0
2336, 0
2337, 0
2338, 0
2339, 0
2340, 0
2341, 0
2342, 0
2343, 0
2344, 0
2345, 0
2346, 0
2347, 0
2348, 0
2349, 0
2350, 0
2351, 0
2352, 0
2353, 0
2354, 0
2355, 0
2356, 0
2357, 0
2358, 0
2359, 0
2360, 0
2361, 0
2362, 0
2363, 0
2364, 0
2365, 0
2366, 0
2367, 0
2368, 0
2369, 0
2370, 0
2371, 0
2372, 0
2373, 0
2374, 0
2375, 0
2376, 0
2377, 0
2378, 0
2379, 0
2380, 0
2381, 0
2382, 0
2383, 0
2384, 0
2385, 0
2386, 0
2387, 0
2388, 0
2389, 0
2390, 0
2391, 0
2392, 0
2393, 0
2394, 0
2395, 0
2396, 0
2397, 0
2398, 0
2399, 0
2400, 0
2401, 0
2402, 0
2403, 0
2404, 0
2405, 0
2406, 0
2407, 0
2408, 0
2409, 0
2410, 0
2411, 0
2412, 0
2413, 0
2414, 0
2415, 0
2416, 1
2417, 0
2418, 0
2419, 0
2420, 0
2421, 0
2422, 1
2423, 0
2424, 0
2425, 0
2426, 0
2427, 0
2428, 0
2429, 0
2430, 0
2431, 0
2432, 0
2433, 0
2434, 0
2435, 0
2436, 0
2437, 0
2438, 0
2439, 0
2440, 0
2441, 0
2442, 0
2443, 0
2444, 0
2445, 0
2446, 0
2447, 0
2448, 0
2449, 0
2450, 0
2451, 0
2452, 0
2453, 0
2454, 0
2455, 0
2456, 0
2457, 0
2458, 0
2459, 0
2460, 0
2461, 0
2462, 0
2463, 0
2464, 0
2465, 0
2466, 0
2467, 0
2468, 0
2469, 0
2470, 0
2471, 0
2472, 0
2473, 0
2474, 0
2475, 0
2476, 0
2477, 0
2478, 0
2479, 0
2480, 0
2481, 0
2482, 0
2483, 0
2484, 0
2485, 0
2486, 0
2487, 0
2488, 0
2489, 0
2490, 0
